,icd10 chapter,target,prevalence,time_stamp,recall,precision,f1-score,pr_auc,roc_auc,brier_score_loss,random_seed,target_label,training_percentage,estimator,featurizer,estimator_label
454,External causes of morbidity,20,4.325554923164485,08-25-2023-21-07-39,0.0,0.0,0.0,0.09311432712440403,0.6655656094430008,0.04068630561581895,1,20,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
455,External causes of morbidity,20,4.325554923164485,08-28-2023-13-20-46,0.0,0.0,0.0,0.11964028451678439,0.6804220545414696,0.040537749737708934,1,20,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
456,External causes of morbidity,20,4.325554923164485,08-27-2023-02-57-19,0.0,0.0,0.0,0.07973831719024212,0.6266946366511161,0.04091403780986588,3,20,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
457,External causes of morbidity,20,4.325554923164485,08-26-2023-22-05-13,0.0,0.0,0.0,0.058870061924548106,0.5653041735808886,0.04174310374875655,2,20,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
458,External causes of morbidity,20,4.325554923164485,08-27-2023-10-18-33,0.0,0.0,0.0,0.09629978461387043,0.6412458123297536,0.04084050865735726,4,20,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
459,External causes of morbidity,20,4.325554923164485,08-26-2023-21-21-17,0.0,0.0,0.0,0.05672173142428107,0.5662121544193619,0.041545281263991304,1,20,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
460,External causes of morbidity,20,4.325554923164485,08-26-2023-20-58-59,0.0,0.0,0.0,0.03450682741704844,0.37828360311844456,0.05111333043543562,1,20,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
461,External causes of morbidity,20,4.325554923164485,08-26-2023-22-52-22,0.0,0.0,0.0,0.07387836900058481,0.5797927298913554,0.04198576761147656,3,20,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
462,External causes of morbidity,20,4.325554923164485,08-26-2023-16-26-38,0.0,0.0,0.0,0.10452986673210056,0.65093615955415,0.040469829163851306,2,20,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
463,External causes of morbidity,20,4.325554923164485,08-25-2023-13-46-18,0.0,0.0,0.0,0.10577168056432673,0.6766179279251072,0.04059345199792458,0,20,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
464,External causes of morbidity,20,4.325554923164485,08-26-2023-19-15-50,0.0,0.0,0.0,0.11110968994961647,0.6683599987476125,0.04042037681478264,2,20,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
465,External causes of morbidity,20,4.325554923164485,08-26-2023-22-27-33,0.0,0.0,0.0,0.07380560016665366,0.5673627853094962,0.041335624808825557,3,20,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
466,External causes of morbidity,20,4.325554923164485,08-27-2023-00-20-08,0.0,0.0,0.0,0.0977482945382563,0.6207223144118476,0.040971917993198236,3,20,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
467,External causes of morbidity,20,4.325554923164485,08-28-2023-17-15-44,0.0,0.0,0.0,0.0371803379563673,0.4039810263314443,0.04170666731105379,4,20,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
468,External causes of morbidity,20,4.325554923164485,08-27-2023-07-41-38,0.0,0.0,0.0,0.07869133425717657,0.6416371833808198,0.04088491826292948,4,20,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
469,External causes of morbidity,20,4.325554923164485,08-26-2023-13-59-55,0.0,0.0,0.0,0.085529046795703,0.6317276683678261,0.04086366694516441,2,20,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
470,External causes of morbidity,20,4.325554923164485,08-27-2023-05-49-46,0.0,0.0,0.0,0.08632679526308681,0.6400951814396192,0.04092999180619129,3,20,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
471,External causes of morbidity,20,4.325554923164485,08-25-2023-18-41-51,0.0,0.0,0.0,0.10213060897370188,0.6779955540248599,0.04064416503014593,1,20,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
472,External causes of morbidity,20,4.325554923164485,08-26-2023-21-40-51,0.0,0.0,0.0,0.057202018418125805,0.5373054885876202,0.043368500982511854,2,20,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
473,External causes of morbidity,20,4.325554923164485,08-25-2023-11-14-35,0.0,0.0,0.0,0.09125284482847847,0.6617536554056169,0.040582086628856665,0,20,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
474,Factors influencing health status and contact with health services,21,55.6061468412066,08-28-2023-17-04-02,0.9887410440122825,0.5561312607944733,0.7118644067796611,0.5897285478283893,0.5377608062357295,0.28933309067577045,4,21,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
475,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-21-47-12,1.0,0.556061468412066,0.7147037307973665,0.568408492690983,0.513964779676141,0.24931768286893233,2,21,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
476,Factors influencing health status and contact with health services,21,55.6061468412066,08-25-2023-14-32-46,0.849539406345957,0.6264150943396226,0.7211120764552562,0.6458499213877451,0.6420780515969872,0.23061546835794258,0,21,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
477,Factors influencing health status and contact with health services,21,55.6061468412066,08-25-2023-19-09-49,0.8372569089048106,0.634600465477114,0.7219770520741395,0.6463986765402564,0.6414284964438496,0.2295453010422058,1,21,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
478,Factors influencing health status and contact with health services,21,55.6061468412066,08-28-2023-17-20-52,0.984646878198567,0.5567129629629629,0.7112754158964879,0.5881494580864652,0.5574849749363566,0.24499584069000363,4,21,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
479,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-20-06-38,1.0,0.556061468412066,0.7147037307973665,0.5829200337161435,0.5318314830853214,0.252096474042133,0,21,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
480,Factors influencing health status and contact with health services,21,55.6061468412066,08-27-2023-08-11-32,0.8515864892528148,0.6162962962962963,0.7150837988826817,0.6188721528332339,0.6134923759284046,0.2352930700882573,4,21,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
481,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-13-01-24,0.8505629477993859,0.6187639612807149,0.7163793103448277,0.6321443648789147,0.6211125108259192,0.235459553476233,2,21,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
482,Factors influencing health status and contact with health services,21,55.6061468412066,08-27-2023-11-08-29,0.8454452405322416,0.6233962264150943,0.7176368375325803,0.6303812921817378,0.6294136944597539,0.23267969127025256,4,21,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
483,Factors influencing health status and contact with health services,21,55.6061468412066,08-25-2023-17-35-51,0.8372569089048106,0.6395621579358874,0.725177304964539,0.6392806168889735,0.6392239456210798,0.23198625093838063,1,21,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
484,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-14-29-49,0.8454452405322416,0.6262319939347991,0.7195121951219513,0.6421163643706143,0.6435831824265805,0.2292277316826952,2,21,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
485,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-21-03-48,0.9815762538382804,0.572879330943847,0.7235005658242171,0.5918723438410025,0.5717436947222003,0.2438679014835605,1,21,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
486,Factors influencing health status and contact with health services,21,55.6061468412066,08-27-2023-03-41-20,0.8024564994882293,0.6452674897119342,0.7153284671532846,0.6442525941522991,0.6403065375429756,0.22924037954405857,3,21,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
487,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-20-24-00,0.9979529170931423,0.5568246716162193,0.7148093841642228,0.6330431362655047,0.6176049129989765,0.24239817680732106,0,21,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
488,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-22-34-45,0.8669396110542477,0.5696032279757902,0.6875,0.6108249940213684,0.5592945437367136,0.25074377691152183,3,21,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
489,Factors influencing health status and contact with health services,21,55.6061468412066,08-28-2023-11-10-40,0.8628454452405322,0.6272321428571429,0.7264110297285652,0.6334075730057398,0.6385402724194945,0.23067892096412593,1,21,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
490,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-17-07-36,0.8822927328556807,0.6174785100286533,0.7265065318162663,0.6498494748493677,0.6489134713802063,0.22972528113277266,2,21,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
491,Factors influencing health status and contact with health services,21,55.6061468412066,08-25-2023-10-02-51,0.8331627430910952,0.6251920122887865,0.7143483984203599,0.6378864598412799,0.6172059942786658,0.2349127315476381,0,21,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
492,Factors influencing health status and contact with health services,21,55.6061468412066,08-27-2023-06-27-33,0.7983623336745138,0.6305578011317704,0.7046070460704608,0.6291833472361779,0.6266042043933548,0.23368750931309792,4,21,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
493,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-22-13-29,1.0,0.556061468412066,0.7147037307973665,0.5946989845945667,0.5383670577119912,0.2861641935595228,3,21,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
494,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-20-47-31,0.015353121801432957,0.5,0.029791459781529292,0.5461717482017219,0.481771776500538,0.2708018843252689,1,21,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
495,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-23-05-27,0.7707267144319345,0.6397621070518267,0.6991643454038997,0.6491846825383699,0.6287339579560665,0.23667976236188557,3,21,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
496,Factors influencing health status and contact with health services,21,55.6061468412066,08-26-2023-21-28-16,0.8597748208802457,0.5570291777188329,0.676056338028169,0.560267248224313,0.4965068367320159,0.24955872972389084,2,21,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
497,Factors influencing health status and contact with health services,21,55.6061468412066,08-25-2023-11-46-51,0.8812691914022518,0.6225596529284165,0.7296610169491525,0.6429166734952971,0.6426042568826601,0.2315895065668317,0,21,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
498,Factors influencing health status and contact with health services,21,55.6061468412066,08-27-2023-00-52-32,0.8024564994882293,0.6410466067048242,0.7127272727272727,0.6424749669641607,0.638552082513188,0.23003125115102246,3,21,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
499,Codes for special purposes,22,6.033010813887308,08-26-2023-21-00-37,0.0,0.0,0.0,0.05187370004457525,0.4500759973943751,0.058484545276119584,1,22,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
500,Codes for special purposes,22,6.033010813887308,08-26-2023-21-23-17,0.0,0.0,0.0,0.05557215954898718,0.4873775756259785,0.0569988412598729,1,22,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
501,Codes for special purposes,22,6.033010813887308,08-27-2023-10-38-15,0.009433962264150943,0.3333333333333333,0.01834862385321101,0.13853177690463125,0.7102213638389542,0.056336829438125235,4,22,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
502,Codes for special purposes,22,6.033010813887308,08-27-2023-13-43-27,0.0,0.0,0.0,0.10866439140923609,0.686233614847491,0.056214345117636226,4,22,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
503,Codes for special purposes,22,6.033010813887308,08-26-2023-14-08-05,0.0,0.0,0.0,0.1416163594497797,0.7145012171011279,0.0546432545558286,2,22,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
504,Codes for special purposes,22,6.033010813887308,08-27-2023-00-31-17,0.0,0.0,0.0,0.10942365708646833,0.6426979646412123,0.05571334464337984,3,22,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
505,Codes for special purposes,22,6.033010813887308,08-26-2023-20-42-55,0.0,0.0,0.0,0.07998133213615129,0.5442784818806212,0.0565956101977688,0,22,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
506,Codes for special purposes,22,6.033010813887308,08-28-2023-17-42-03,0.0,0.0,0.0,0.05049616789661192,0.4393335085654206,0.05736211589594832,4,22,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
507,Codes for special purposes,22,6.033010813887308,08-26-2023-21-42-46,0.0,0.0,0.0,0.06458030315379362,0.5242677393917923,0.05756895658298776,2,22,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
508,Codes for special purposes,22,6.033010813887308,08-25-2023-11-25-57,0.0,0.0,0.0,0.1071377985316274,0.6238871810109368,0.05598684517015538,0,22,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
509,Codes for special purposes,22,6.033010813887308,08-26-2023-22-55-01,0.0,0.0,0.0,0.08533053994851542,0.5706490063197833,0.05772792128677122,3,22,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
510,Codes for special purposes,22,6.033010813887308,08-25-2023-21-20-02,0.0,0.0,0.0,0.1303631860850124,0.6936219329622985,0.05487064286755697,1,22,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
511,Codes for special purposes,22,6.033010813887308,08-26-2023-19-31-48,0.0,0.0,0.0,0.15778276179681497,0.7313692101985074,0.05406062318797868,2,22,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
512,Codes for special purposes,22,6.033010813887308,08-26-2023-22-08-00,0.0,0.0,0.0,0.09257722240145451,0.6168931350925111,0.056130597388836335,2,22,0.1,CEHR-BERT,CEHR-BERT,CEHR-BERT
513,Codes for special purposes,22,6.033010813887308,08-27-2023-03-11-26,0.0,0.0,0.0,0.14156914388237107,0.7183582277179068,0.05449246760849276,3,22,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
514,Codes for special purposes,22,6.033010813887308,08-27-2023-06-05-19,0.0,0.0,0.0,0.1268775776901052,0.6838451253099894,0.055164313418975715,3,22,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
515,Codes for special purposes,22,6.033010813887308,08-26-2023-16-38-18,0.0,0.0,0.0,0.16047658199098147,0.7306435207935729,0.053995356281157,2,22,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
516,Codes for special purposes,22,6.033010813887308,08-25-2023-17-10-48,0.0,0.0,0.0,0.12758259838747024,0.7098099493731644,0.0553857564485695,0,22,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
517,Codes for special purposes,22,6.033010813887308,08-28-2023-13-37-46,0.0,0.0,0.0,0.11997819618164701,0.6834508531136075,0.05551755225673131,1,22,0.99,CEHR-BERT,CEHR-BERT,CEHR-BERT
518,Codes for special purposes,22,6.033010813887308,08-25-2023-18-48-03,0.0,0.0,0.0,0.1312445964854982,0.6976617944527617,0.054872170780581715,1,22,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
519,Codes for special purposes,22,6.033010813887308,08-28-2023-17-17-21,0.0,0.0,0.0,0.05268755563495446,0.4624984286253042,0.057757019263033775,4,22,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
520,Codes for special purposes,22,6.033010813887308,08-26-2023-22-29-18,0.03773584905660377,0.125,0.057971014492753624,0.08433054075995254,0.5868598790898598,0.10754487413829242,3,22,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
521,Codes for special purposes,22,6.033010813887308,08-27-2023-07-50-45,0.0,0.0,0.0,0.12022123496263823,0.6812280721803823,0.05536136260786418,4,22,0.5,CEHR-BERT,CEHR-BERT,CEHR-BERT
522,Codes for special purposes,22,6.033010813887308,08-26-2023-20-20-05,0.0,0.0,0.0,0.050335602007592746,0.4180713804098145,0.05763284885245431,0,22,0.02,CEHR-BERT,CEHR-BERT,CEHR-BERT
523,Codes for special purposes,22,6.033010813887308,08-25-2023-14-01-32,0.0,0.0,0.0,0.13888689453891598,0.7106670628435597,0.054817402563208176,0,22,0.9,CEHR-BERT,CEHR-BERT,CEHR-BERT
